feature,obs_freq,null_mean,null_std,rel_risk,z_score,p_montecarlo,p_value,p_fdr,n_events,k_controls,direction
aspect|Mercury|Jupiter|trine,0.07854183927091964,0.08217812758906375,0.0029079865767956637,0.9557511417596715,-1.2504487975150724,0.208955223880597,0.21113564840560092,0.9090651220512215,6035,200,déficit
house|Moon|10,0.07887323943661972,0.08328251864125934,0.003498772593880461,0.947056365770677,-1.260236007436344,0.19900497512437812,0.2075842370291868,0.9090651220512215,6035,200,déficit
house|Jupiter|3,0.0868268434134217,0.08277961888980942,0.003342788277538004,1.0488915578241507,1.2107331328184208,0.27860696517412936,0.22599769970158567,0.9090651220512215,6035,200,exceso
house|Mars|12,0.0868268434134217,0.08316404308202154,0.0035719706026160775,1.0440430767391586,1.0254284648136702,0.31840796019900497,0.3051610629010438,0.9090651220512215,6035,200,exceso
aspect|Mercury|Saturn|trine,0.0859983429991715,0.08241673570836784,0.002984528832067135,1.0434572815826775,1.2000578625078913,0.27860696517412936,0.23011686903931153,0.9090651220512215,6035,200,exceso
aspect|Mercury|Saturn|sextile,0.0735708367854184,0.06911847555923782,0.0031476358110149273,1.064416368997674,1.414509648987934,0.13930348258706468,0.1572123163244408,0.9090651220512215,6035,200,exceso
house|Sun|2,0.0868268434134217,0.08294283347141676,0.0038075574541524717,1.0468275531404823,1.0200791422777062,0.31840796019900497,0.30769092793485026,0.9090651220512215,6035,200,exceso
house|Sun|6,0.0868268434134217,0.0832709196354598,0.003417664038659176,1.042703068412465,1.040454455949676,0.3582089552238806,0.2981288130449763,0.9090651220512215,6035,200,exceso
aspect|Saturn|Uranus|sextile,0.08384424192212096,0.08507705053852535,0.0009583951318785158,0.9855095045185407,-1.2863260417318731,0.25870646766169153,0.19832929765066198,0.9090651220512215,6035,200,déficit
aspect|Saturn|Uranus|opposition,0.045898922949461476,0.044406793703396834,0.0009661174520779461,1.0336013731599474,1.5444594680029216,0.13930348258706468,0.12247706311645633,0.9090651220512215,6035,200,exceso
aspect|Saturn|Neptune|sextile,0.08384424192212096,0.08258989229494616,0.0010546083041167295,1.0151876893445417,1.1893985873981532,0.27860696517412936,0.23428285644748517,0.9090651220512215,6035,200,exceso
aspect|Saturn|Neptune|trine,0.08086164043082021,0.07919718309859153,0.0012173356979740067,1.02101662290383,1.3672952621029797,0.1890547263681592,0.17153277617093868,0.9090651220512215,6035,200,exceso
aspect|Uranus|Pluto|sextile,0.1547638773819387,0.1534308202154101,0.000995489942758536,1.0086883271865263,1.339096568705304,0.208955223880597,0.18053923739385488,0.9090651220512215,6035,200,exceso
aspect|Jupiter|Pluto|square,0.07340513670256835,0.07105219552609778,0.001415498467705855,1.0331156716417909,1.6622703804717365,0.08955223880597014,0.09645857387681106,0.9090651220512215,6035,200,exceso
aspect|Venus|Saturn|square,0.08185584092792046,0.07776884838442416,0.003416389610431978,1.0525530804223,1.1962899462686079,0.26865671641791045,0.23158343073627868,0.9090651220512215,6035,200,exceso
angular|Jupiter|ASC,0.040430820215410106,0.04438359569179786,0.002658342078840751,0.9109406208582999,-1.4869325915013465,0.13930348258706468,0.13703261534248937,0.9090651220512215,6035,200,déficit
angular|Venus|DSC,0.04689312344656172,0.04412593206296603,0.002563680090381949,1.0627112279384154,1.0793824837885382,0.25870646766169153,0.2804172561663955,0.9090651220512215,6035,200,exceso
aspect|Sun|Jupiter|conjunction,0.04888152444076222,0.051910521955260996,0.0025472213415388984,0.9416496424923388,-1.1891379304590832,0.24875621890547264,0.23438539453199023,0.9090651220512215,6035,200,déficit
angular|Neptune|DSC,0.04192212096106048,0.04539270919635457,0.0027924371894040103,0.9235430469619821,-1.2428527482957687,0.23880597014925373,0.2139221006156702,0.9090651220512215,6035,200,déficit
